COL_000;COL_001;COL_002;COL_003;Lubricant;COL_005;Observation Type;Observation Date;COL_008;Meter Reading;All Time Meter Reading;Component Age;Observation Interval;days;Observation Rating;Trakka Rating;Lube Age;Live;Lube Drained;Added;Assigned Condition Rating;Condition Review Notes;Further Recommendations;Fault Effect;Reviewed;COL_025;Action Summary;Boro (ppm);Calcio (ppm);Cinc (ppm);Fosforado (ppm);Magnesio (ppm);Molibdeno (ppm);SILICATOS (ppm);Agua (%);Dilución por combustible (%);Hollín JOAP (Abs/cm);Nitración JOAP (Abs/cm);Oxidación JOAP (Abs/cm);Silicio (ppm);Sodio (ppm);Sulfatación JOAP (Abs/cm);Viscosidad @ 100°C (cSt);ISO 4406:1999 > 04µ;ISO 4406:1999 > 06µ;ISO 4406:1999 > 14µ;Aluminio (ppm);Bario (ppm);Cadmio (ppm);Cobre (ppm);Cromo (ppm);Estaño (ppm);Hierro (ppm);Niquel (ppm);Partículas Ferrosas (ppm);Plomo (ppm);Color del Refrigerante;Glycerin (%);Nitrito (ppm);PUNTO DE EBULLICION (°C);Sólidos Totales Disueltos (ppm);Turbidez (NTU);pH;Titanio (ppm);Vanadio (ppm)
COM_0036;ASS_0030;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0037;Fluid Analysis;13/04/2022 0:00;OBS_2600;23313;23313;5926,36;248,74;14;Critical;Warning;;5926,36;No;0;Normal;El silicio elevado no parece deberse a una entrada de suciedad activa sin aluminio asociado o desgaste excesivo. El silicio podría deberse a una mala toma de muestras, lixiviación de silicona o un aditivo de aceite.  The elevated Silicon does not appear to be due to an active dirt entry without any associated Aluminum or excessive wear. The silicon could be due to poor sampling, leaching of silicone or an oil additive.    ;;No Fault Identified;15/04/2022 21:10;REV_0001;;60,32;3289;;;21,8;36,38;;0;0;0;6;11;7,69;3,99;17;15,19;;;;1;;;1;0,17;0;3;;;1;;;;;;;;;
COM_0009;ASS_0008;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0009;Fluid Analysis;13/04/2022 0:00;OBS_2601;22434,43;22434,43;2171,91;293,33;23;Critical;Normal;;2171,91;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;15/04/2022 21:10;REV_0001;;58,71;3433;;;17,51;28,63;;0;0;0;6;11;4,86;3,59;16;14,79;;;;2,07;;;1;0,59;;3;;;1;;;;;;;;;
COM_0012;ASS_0011;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0012;Fluid Analysis;13/04/2022 0:00;OBS_2602;16489,31;16489,31;2614,95;339,22;23;Critical;Warning;;2614,95;No;0;Normal;Los predictores de PQ manejan cargas nominales de entre 5 y 8 PPM, no presenta condición;;No Fault Identified;18/04/2022 17:17;REV_0004;;54,55;3862;;;20,17;30,07;;0;0;1;7;13;3;3,64;17;14,31;;;;1;;;1;0,15;0,39;3;;8;1;;;;;;;;;
COM_0046;ASS_0037;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0047;Fluid Analysis;12/04/2022 0:00;OBS_2603;62801,35;62801,35;3560,1;266,87;15;Critical;Warning;;3560,1;No;0;Normal;El silicio elevado no parece deberse a una entrada de suciedad activa sin aluminio asociado o desgaste excesivo. El silicio podría deberse a una mala toma de muestras, lixiviación de silicona o un aditivo de aceite.  The elevated Silicon does not appear to be due to an active dirt entry without any associated Aluminum or excessive wear. The silicon could be due to poor sampling, leaching of silicone or an oil additive.    ;;No Fault Identified;14/04/2022 21:10;REV_0001;;44,72;3570;1230;1104;23,99;34,2;;0;0;1;7;13;5,71;4,45;17;14,09;;;;1;;;1;0,14;0;4;;;1;;;;;;;;;
COM_0047;ASS_0037;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0048;Fluid Analysis;12/04/2022 0:00;OBS_2604;62801,35;62801,35;532,06;266,87;15;Critical;Warning;;532,06;No;0;Normal;El silicio elevado no parece deberse a una entrada de suciedad activa sin aluminio asociado o desgaste excesivo. El silicio podría deberse a una mala toma de muestras, lixiviación de silicona o un aditivo de aceite.  The elevated Silicon does not appear to be due to an active dirt entry without any associated Aluminum or excessive wear. The silicon could be due to poor sampling, leaching of silicone or an oil additive.    ;;No Fault Identified;14/04/2022 21:10;REV_0001;;46,46;3573;1355;1101;23,61;37,53;;0;0;6;7;12;5,27;3,89;17;13,77;;;;1;;;1;0,2;0;6;;;1;;;;;;;;;
COM_0043;ASS_0035;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0044;Fluid Analysis;12/04/2022 0:00;OBS_2605;17066,25;17066,25;17066,25;21,15;1;Critical;Warning;;17066,25;No;0;Warning;CONDICION SE ESTA TRABJANDO CON LA MUESTRA  ANTERIOR POR INCREMENTO EN HOLLIN CORRELACIONADO CON METALES;COMPONENTE EN SEGUIMIENTO POR ALTO HOLLIN ;Abnormal Combustion;18/04/2022 14:46;REV_0003;;36,96;3725;1374;1141;23,03;34,61;;0;0;20;8;14;4,6;4,56;19;14,28;;;;1;;;1,07;0,58;;9;;;1;;;;;;;;;
COM_0044;ASS_0035;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0045;Fluid Analysis;12/04/2022 0:00;OBS_2606;17066,25;17066,25;17066,25;41,25;2;Critical;Warning;;17066,25;No;0;Normal;El silicio elevado no parece deberse a una entrada de suciedad activa sin aluminio asociado o desgaste excesivo. El silicio podría deberse a una mala toma de muestras, lixiviación de silicona o un aditivo de aceite.  The elevated Silicon does not appear to be due to an active dirt entry without any associated Aluminum or excessive wear. The silicon could be due to poor sampling, leaching of silicone or an oil additive.    ;;No Fault Identified;14/04/2022 21:10;REV_0001;;52,81;3678;1423;1121;22,64;36,77;;0;0;0;7;12;5,57;4,35;17;14,56;;;;1;;;1;0,12;;3;;;1;;;;;;;;;
COM_0013;ASS_0012;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0013;Fluid Analysis;11/04/2022 0:00;OBS_2607;48908,61;48908,61;8981,4;111,35;6;Critical;Warning;;8981,4;No;0;Normal;Los predictores de PQ manejan cargas nominales de entre 5 y 8 PPM, no presenta condición;;No Fault Identified;18/04/2022 17:17;REV_0004;;46,3;3578;;;22,29;34,56;;0;0;1;8;14;3,54;4,55;18;15,02;;;;1;;;1;0,2;0;3;;7;1;;;;;;;;;
COM_0007;ASS_0006;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0007;Fluid Analysis;11/04/2022 0:00;OBS_2608;22637,37;22637,37;5244,54;309,04;15;Critical;Normal;;5244,54;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;12/04/2022 21:11;REV_0001;;56,57;3393;;;22,05;35,17;;0;0;0;6;12;5,97;3,97;17;15,55;;;;1;;;1;0,65;;3;;;1;;;;;;;;;
COM_0043;ASS_0035;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0044;Fluid Analysis;11/04/2022 0:00;OBS_2609;17045,1;17045,1;17045,1;20,1;1;Critical;Critical;;17045,1;No;0;Warning;CONDICION SE ESTA TRABJANDO CON LA MUESTRA  ANTERIOR POR INCREMENTO EN HOLLIN CORRELACIONADO CON METALES;COMPONENTE EN SEGUIMIENTO POR ALTO HOLLIN ;Abnormal Combustion;18/04/2022 14:46;REV_0003;;34,29;3600;1220;1132;24,27;33,77;;0;0;24;9;15;4,85;4,86;20;14,49;;;;1;;;1,41;0,76;;13;;;1;;;;;;;;;
COM_0041;ASS_0034;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0042;Fluid Analysis;10/04/2022 0:00;OBS_2610;67250,81;75088,05;3354,13;59,39;3;Critical;Normal;;3354,13;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;12/04/2022 21:11;REV_0001;;57,66;3963;1080;1030;21,12;33,35;;0;0;3;7;12;3;3,72;17;14,44;;;;1,19;;;1;0,18;0,84;5;;;1;;;;;;;;;
COM_0042;ASS_0034;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0043;Fluid Analysis;10/04/2022 0:00;OBS_2611;67250,81;75051,95;3354,13;59,39;3;Critical;Normal;;3354,13;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;12/04/2022 21:11;REV_0001;;57,18;3732;1060;1039;20,39;32,83;;0;0;3;7;12;3;3,34;17;14,48;;;;1,13;;;1;0,18;0,77;6;;;1;;;;;;;;;
COM_0043;ASS_0035;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0044;Fluid Analysis;10/04/2022 0:00;OBS_2612;17025;17025;17025;38,46;2;Critical;Critical;;17025;No;0;Warning;CONDICION SE ESTA TRABJANDO CON LA MUESTRA  ANTERIOR POR INCREMENTO EN HOLLIN CORRELACIONADO CON METALES;COMPONENTE EN SEGUIMIENTO ;Abnormal Combustion;18/04/2022 14:43;REV_0003;;34,61;3465;1184;1109;23,09;33,9;;0;0;23;9;14;4,39;4,56;20;14;;;;1;;;1,27;0,71;;11;;;1;;;;;;;;;
COM_0044;ASS_0035;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0045;Fluid Analysis;10/04/2022 0:00;OBS_2613;17025;17025;17025;38,46;2;Critical;Warning;;17025;No;0;Normal;El silicio elevado no parece deberse a una entrada de suciedad activa sin aluminio asociado o desgaste excesivo. El silicio podría deberse a una mala toma de muestras, lixiviación de silicona o un aditivo de aceite.  The elevated Silicon does not appear to be due to an active dirt entry without any associated Aluminum or excessive wear. The silicon could be due to poor sampling, leaching of silicone or an oil additive.    ;;No Fault Identified;12/04/2022 21:11;REV_0001;;39,01;3528;1239;1084;22,88;33,59;;0;0;10;8;14;4,07;4,62;19;13,58;;;;1;;;1;0,43;;5;;;1;;;;;;;;;
COM_0049;ASS_0039;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0050;Fluid Analysis;9/04/2022 0:00;OBS_2614;68523,36;68563,64;12418,19;133,33;8;Critical;Warning;;12418,19;No;0;Normal;Los predictores de PQ manejan cargas nominales de entre 5 y 8 PPM, no presenta condición;;No Fault Identified;18/04/2022 17:20;REV_0004;;48,88;3451;;;23,3;37;;0;0;0;8;13;4,94;3,89;18;14,51;;;;1;;;1;0,16;0;3;;5;1;;;;;;;;;
COM_0056;ASS_0044;LOC_0001;COM_0004;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0063;Fluid Analysis;8/04/2022 0:00;OBS_2615;73793,06;73793,06;7062,86;40,44;2;Critical;Warning;;7062,86;No;0;Normal;El silicio elevado no parece deberse a una entrada de suciedad activa sin aluminio asociado o desgaste excesivo. El silicio podría deberse a una mala toma de muestras, lixiviación de silicona o un aditivo de aceite.  The elevated Silicon does not appear to be due to an active dirt entry without any associated Aluminum or excessive wear. The silicon could be due to poor sampling, leaching of silicone or an oil additive.    ;;No Fault Identified;11/04/2022 21:11;REV_0001;;68,51;3364;;;22,56;36,22;;0;0;0;6;11;8,67;4,14;16;15,37;;;;1;;;3,08;0,12;0;3;;;1;;;;;;;;;
COM_0018;ASS_0017;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0018;Fluid Analysis;8/04/2022 0:00;OBS_2616;21770,87;59356,9;5478,49;253,6;13;Critical;Normal;;5478,49;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;9/04/2022 21:10;REV_0001;;49,98;3237;;;21,5;33,79;;0;0;0;6;11;4,51;3,8;17;14,73;;;;1;;;1;0,87;;4;;;1;;;;;;;;;
COM_0043;ASS_0035;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0044;Fluid Analysis;8/04/2022 0:00;OBS_2617;16986,54;16986,54;16986,54;194,68;10;Critical;Warning;;16986,54;No;0;Warning;MOTOR PRESENTA ALTO HOLLIN CORRELACIONADO CON METALES DE DESGASTE, BOMBA DEL SISTEMA RESERVE ESTA TRABAJANDO DE FORMA DEFICIENTE POR LO QUE NO SE ESTA DANDO LA RENOVACION DEL ACEITE ;EVALUAR FUNCIONAMIENTO DE SISTEMA RESERVE  EVALUAR TAPONAMIENTO DE FILTROS DE COMBUSTIBLES   EVALUAR TAPONAMIENTO DE FILTROS DE AIRE ;Abnormal Combustion;18/04/2022 14:24;REV_0003;Action: Inspeccionar si hay fuentes de alto Nivel Hollin (Priority: 3 - Acción en el siguiente Servicio (Máximo 21 días))  Status: Closed  Completion Notes on 2022-05-01 11:44:57 by cerrejon_web_service:  DESCRIPCION       :EVAL MOTR LH POR ALTO HOLLINCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)    Closing Notes on 2022-05-04 16:11:41 by DMartinez:      ;37,37;3688;1282;1126;25,78;37,86;;0;0;20;9;14;4,6;4,78;19;14,07;;;;1;;;1,35;0,61;;10;;;1;;;;;;;;;
COM_0044;ASS_0035;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0045;Fluid Analysis;8/04/2022 0:00;OBS_2618;16986,54;16986,54;16986,54;194,68;10;Critical;Warning;;16986,54;No;0;Normal;El silicio elevado no parece deberse a una entrada de suciedad activa sin aluminio asociado o desgaste excesivo. El silicio podría deberse a una mala toma de muestras, lixiviación de silicona o un aditivo de aceite.  The elevated Silicon does not appear to be due to an active dirt entry without any associated Aluminum or excessive wear. The silicon could be due to poor sampling, leaching of silicone or an oil additive.    ;;No Fault Identified;9/04/2022 21:10;REV_0001;;40,44;3428;1182;1114;22,79;34,25;;0;0;9;8;14;4,86;4,47;19;13,71;;;;1,1;;;1;0,37;;6;;;1;;;;;;;;;
COM_0041;ASS_0034;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0042;Fluid Analysis;7/04/2022 0:00;OBS_2619;67191,42;75028,66;3294,74;396,85;23;Critical;Normal;;3294,74;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;9/04/2022 21:10;REV_0001;;46,87;3465;1240;1045;22,98;35,31;;0;0;1;7;12;3,73;4,28;17;14,09;;;;1;;;1;0,23;0;7;;;1;;;;;;;;;
COM_0042;ASS_0034;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0043;Fluid Analysis;7/04/2022 0:00;OBS_2620;67191,42;74992,56;3294,74;396,85;23;Critical;Normal;;3294,74;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;9/04/2022 21:10;REV_0001;;46,11;3342;1171;1096;22,11;32,26;;0;0;2;7;12;3,03;4,27;17;14,1;;;;1;;;1;0,33;0;5;;;1;;;;;;;;;
COM_0021;ASS_0020;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0021;Fluid Analysis;7/04/2022 0:00;OBS_2621;49361,12;56762,21;2676,59;31,94;1;Critical;Warning;;2676,59;No;0;Normal;El silicio elevado no parece deberse a una entrada de suciedad activa sin aluminio asociado o desgaste excesivo. El silicio podría deberse a una mala toma de muestras, lixiviación de silicona o un aditivo de aceite.  The elevated Silicon does not appear to be due to an active dirt entry without any associated Aluminum or excessive wear. The silicon could be due to poor sampling, leaching of silicone or an oil additive.    ;;No Fault Identified;9/04/2022 21:10;REV_0001;;44,71;3596;1243;1063;23,5;36,84;;0;0;3;7;12;4,03;4,37;17;14,07;;;;1;;;1,12;0,22;0;4;;;1;;;;;;;;;
COM_0022;ASS_0020;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0022;Fluid Analysis;7/04/2022 0:00;OBS_2622;49361,12;49361,12;7071,98;31,94;1;Critical;Normal;;7071,98;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;9/04/2022 21:10;REV_0001;;45,07;3416;1240;1080;23,85;36,43;;0;0;3;7;13;3,85;3,98;17;13,84;;;;1;;;1;0,25;0;5;;;1;;;;;;;;;
COM_0001;ASS_0001;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0001;Fluid Analysis;7/04/2022 0:00;OBS_2623;13072,47;32052,72;13070,34;250,28;12;Critical;Warning;;13070,34;No;0;Warning;MOTOR EN SEGUIMIENTO POR ALTA OXIDACION DEL ACEITE , COMPONENTE HA PRESENTADO ALTO CONSUMO DE ACEITE ;MOTOR EN SEGUIMIENTO ;Fluid Condition Deteriorating;18/04/2022 14:08;REV_0003;;55,02;3551;;;23,99;36,22;;0;0;0;8;14;6,28;4,51;19;15,05;;;;1;;;1;0,64;;5;;;1;;;;;;;;;
COM_0056;ASS_0044;LOC_0001;COM_0004;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0063;Fluid Analysis;6/04/2022 0:00;OBS_2624;73752,62;73752,62;7022,42;1331,71;75;Critical;Normal;;7022,42;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;7/04/2022 21:11;REV_0001;;56,78;3968;;;20,7;31,25;;0;0;16;8;13;3;3,74;18;14,23;;;;1,19;;;1;0,8;0,6;5;;;1;;;;;;;;;
COM_0021;ASS_0020;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0021;Fluid Analysis;6/04/2022 0:00;OBS_2625;49329,18;56730,27;2644,65;46,03;4;Critical;Normal;;2644,65;No;0;Normal;MUESTRA NO EVIDENCIA CONDICION , TODOS LOS PREDICTORES SE ENCUENTRAN BAJO RANGO NORMAL ;ESPERAR PROXIMA MUESTRA ;No Fault Identified;8/04/2022 18:42;REV_0003;;58,19;3802;1041;1054;20,77;34,14;;0;0;3;7;12;3,23;3,46;17;13,95;;;;1;;;1;0,17;0,79;3;;;1;;;;;;;;;
COM_0022;ASS_0020;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0022;Fluid Analysis;6/04/2022 0:00;OBS_2626;49329,18;49329,18;7040,04;46,03;4;Critical;Normal;;7040,04;No;0;Normal;MUESTRA NO EVIDENCIA CONDICION , TODOS LOS PREDICTORES SE ENCUENTRAN BAJO RANGO NORMAL ;ESPERAR PROXIMA MUESTRA ;No Fault Identified;8/04/2022 18:42;REV_0003;;57,9;3713;1002;1083;20,61;32,91;;0;0;3;7;12;3,4;3,54;17;13,96;;;;1,4;;;1;0,2;0,52;5;;;1;;;;;;;;;
COM_0053;ASS_0042;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0059;Fluid Analysis;6/04/2022 0:00;OBS_2627;48367,89;48367,89;4199,58;36,37;2;Critical;Warning;;4199,58;No;0;Normal;Los predictores de PQ manejan cargas nominales de entre 5 y 8 PPM, no presenta condición;;No Fault Identified;11/04/2022 0:26;REV_0004;;61,58;3593;;;18,49;29,6;;0;0;0;7;12;3;3,69;17;14,6;;;;1;;;1;0,05;0,31;3;;6;1;;;;;;;;;
COM_0016;ASS_0015;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0016;Fluid Analysis;6/04/2022 0:00;OBS_2628;12494,75;12494,75;3724,27;35,66;2;Critical;Critical;;3724,27;No;0;Normal;Los predictores de PQ manejan cargas nominales de entre 5 y 8 PPM, no presenta condición;;No Fault Identified;11/04/2022 0:21;REV_0004;;59,6;3730;;;19,76;31,38;;0;0;0;8;13;3,81;3,67;18;14,52;;;;1;;;1;0,15;0,55;3;;9;1;;;;;;;;;
COM_0055;ASS_0043;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0062;Fluid Analysis;5/04/2022 0:00;OBS_2629;59738,65;59738,65;14321,63;20,48;2;Critical;Normal;;14321,63;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;6/04/2022 21:12;REV_0001;;59,09;3658;1066;1080;20,62;33,25;;0;0;6;7;13;3;3,37;18;13,94;;;;1,19;;;1;0,14;0,55;5;;;1;;;;;;;;;
COM_0054;ASS_0043;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0061;Fluid Analysis;5/04/2022 0:00;OBS_2630;59738,65;59738,65;5211,09;20,48;2;Critical;Normal;;5211,09;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;6/04/2022 21:12;REV_0001;;49,09;3685;1073;953,51;20,97;27,49;;0;0;6;7;13;3;3,3;18;13,94;;;;1;;;1;0,09;0,28;5;;;1;;;;;;;;;
COM_0013;ASS_0012;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0013;Fluid Analysis;5/04/2022 0:00;OBS_2631;48797,26;48797,26;8870,05;29,41;2;Critical;Warning;;8870,05;No;0;Normal;Los predictores de PQ manejan cargas nominales de entre 5 y 8 PPM, no presenta condición;;No Fault Identified;11/04/2022 0:23;REV_0004;;54,11;3957;;;20,47;31,46;;0;0;4;9;15;3,45;3,69;19;14,56;;;;1,07;;;1;0,15;0,63;3;;5;1;;;;;;;;;
COM_0027;ASS_0024;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0028;Fluid Analysis;5/04/2022 0:00;OBS_2632;4189,62;4189,62;4189,62;164,47;10;Critical;Warning;;4189,62;No;0;Normal;Los predictores de PQ manejan cargas nominales de entre 5 y 8 PPM, no presenta condición;;No Fault Identified;11/04/2022 0:11;REV_0004;;49,82;3387;;;21,41;33,68;;0;0;0;7;12;5,19;4,3;17;14,61;;;;1;;;1;0,09;0;3;;6;1;;;;;;;;;
COM_0053;ASS_0042;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0059;Fluid Analysis;4/04/2022 0:00;OBS_2633;48331,52;48331,52;4163,21;103,37;6;Critical;Warning;;4163,21;No;0;Normal;Los predictores de PQ manejan cargas nominales de entre 5 y 8 PPM, no presenta condición;;No Fault Identified;11/04/2022 0:26;REV_0004;;60,4;3337;;;22,2;36,11;;0;0;0;6;11;4,38;4,15;17;14,9;;;;1;;;1;0,13;0;3;;8;1;;;;;;;;;
COM_0016;ASS_0015;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0016;Fluid Analysis;4/04/2022 0:00;OBS_2634;12459,09;12459,09;3688,61;275,03;16;Critical;Warning;;3688,61;No;0;Normal; Los predictores de PQ manejan cargas nominales de entre 5 y 8 PPM, no presenta condición;;No Fault Identified;11/04/2022 0:21;REV_0004;;49,86;3384;;;22,78;36,46;;0;0;0;7;13;5,8;4,3;18;14,66;;;;1;;;1;0,15;0;3;;6;1;;;;;;;;;
COM_0038;ASS_0032;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0039;Fluid Analysis;4/04/2022 0:00;OBS_2635;11584,62;11584,62;810,79;459,01;28;Critical;Warning;;810,79;No;0;Normal;Los predictores de PQ manejan cargas nominales de entre 5 y 8 PPM, no presenta condición;;No Fault Identified;11/04/2022 0:17;REV_0004;;48,85;3465;;;22,85;35,82;;0;0;0;7;12;5,96;4,43;17;14,24;;;;1;;;1;0,19;0;3;;5;1;;;;;;;;;
COM_0011;ASS_0010;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0011;Fluid Analysis;4/04/2022 0:00;OBS_2636;8262,73;8262,73;8262,73;316,57;14;Critical;Normal;;8262,73;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;6/04/2022 21:12;REV_0001;;50,43;3300;;;21,78;35,13;;0;0;0;6;12;4,92;3,78;17;14,79;;;;1;;;1;1,01;;4;;;1;;;;;;;;;
COM_0055;ASS_0043;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0062;Fluid Analysis;3/04/2022 0:00;OBS_2637;59718,17;59718,17;14301,15;119,69;7;Critical;Normal;;14301,15;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;5/04/2022 21:11;REV_0001;;55,31;3727;1041;1005;20,27;29,99;;0;0;5;7;12;3,13;3,68;17;14,54;;;;1;;;1;0,06;0,69;5;;;1;;;;;;;;;
COM_0054;ASS_0043;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0061;Fluid Analysis;3/04/2022 0:00;OBS_2638;59718,17;59718,17;5190,61;119,69;7;Critical;Normal;;5190,61;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;5/04/2022 21:11;REV_0001;;54,45;3957;1102;995,32;20,77;31,03;;0;0;5;7;13;3;3,6;17;14,28;;;;1;;;1;0,09;0,83;4;;;1;;;;;;;;;
COM_0013;ASS_0012;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0013;Fluid Analysis;3/04/2022 0:00;OBS_2639;48767,85;48767,85;8840,64;118,35;7;Critical;Warning;;8840,64;No;0;Normal;Los predictores de PQ manejan cargas nominales de entre 5 y 8 PPM, no presenta condición;;No Fault Identified;11/04/2022 0:23;REV_0004;;56,24;3955;;;20,72;31,38;;0;0;2;8;13;3,72;3,61;18;14,99;;;;1;;;1;0,08;0,29;3;;6;1;;;;;;;;;
COM_0021;ASS_0020;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0021;Fluid Analysis;2/04/2022 0:00;OBS_2640;49283,15;56684,24;2598,62;453,23;25;Critical;Critical;;2598,62;No;0;Normal;SILICIO, ALUMINIO Y SODIO LIGERAMENTE POR ENCIAMA DE LOS LIMITES, EL LOTE X15W40 VINO CON ESTA LINEA DE BASE , SE REQUIERE CONTRA MUESTRA PARA VALIDAR CONDICION Y DESCARTAR ENTRADA DE CONTAMINACION;TOMAR MUESTRA ;Dust Entry;8/04/2022 18:47;REV_0003;;31,87;3047;495,99;1542;13,22;12,91;;0;0;2;7;12;7,14;13,17;17;14,29;;;;4,38;;;1;0,06;0;4;;;1;;;;;;;;;
COM_0022;ASS_0020;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0022;Fluid Analysis;2/04/2022 0:00;OBS_2641;49283,15;49283,15;6994,01;453,23;25;Critical;Warning;;6994,01;No;0;Normal;SILICIO, ALUMINIO Y SODIO LIGERAMENTE POR ENCIAMA DE LOS LIMITES, EL LOTE X15W40 VINO CON ESTA LINEA DE BASE , SE REQUIERE CONTRA MUESTRA PARA VALIDAR CONDICION Y DESCARTAR ENTRADA DE CONTAMINACION;TOMAR MUESTRA ;Questionable Sample Results;8/04/2022 18:47;REV_0003;;46,65;3391;1261;1109;23,97;34,47;;0;0;1;7;12;5,81;6,65;17;14,4;;;;1,7;;;1;0,3;0;7;;;1;;;;;;;;;
